vendor,kind,gpu_family_id,family,series,segment,codename,arch,model,model_full,cores,p_cores,e_cores,threads,base_clock,boost_clock,all_core_boost,l2_cache,l3_cache,tdp,tdp_config_up,process,socket,socket_count,pcie_gen,pcie_lanes,mem_type,mem_channels,mem_speed,mem_max_capacity,ecc,cxl,upi_links,igpu_model,igpu_cores,igpu_clock,npu_tops,launch_date,launch_price_usd,part_number,source_url,source_tier,confidence,notes
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Skylake-D (D-21xx),,Xeon D-2146NT,Intel Xeon D-2146NT Processor,8,,,16,2.30 GHz,3.00 GHz,,,11 MB,80W,,14 nm,FCBGA2518,1,3.0,32,DDR4,4,2133 MHz,512 GB,yes,,,,,,,2018-Q1,822,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Skylake-D (D-21xx),,Xeon D-2161I,Intel Xeon D-2161I Processor,12,,,24,2.20 GHz,3.00 GHz,,,16.5 MB,90W,,14 nm,FCBGA2518,1,3.0,32,DDR4,4,2133 MHz,512 GB,yes,,,,,,,2018-Q1,1235,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Skylake-D (D-21xx),,Xeon D-2163IT,Intel Xeon D-2163IT Processor,12,,,24,2.10 GHz,3.00 GHz,,,17 MB,75W,,14 nm,FCBGA2518,1,3.0,32,DDR4,4,2133 MHz,512 GB,yes,,,,,,,2018-Q1,1193,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Skylake-D (D-21xx),,Xeon D-2166NT,Intel Xeon D-2166NT Processor,12,,,24,2.00 GHz,3.00 GHz,,,17 MB,85W,,14 nm,FCBGA2518,1,3.0,32,DDR4,4,2133 MHz,512 GB,yes,,,,,,,2018-Q1,1288,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Skylake-D (D-21xx),,Xeon D-2173IT,Intel Xeon D-2173IT Processor,14,,,28,1.70 GHz,3.00 GHz,,,19 MB,70W,,14 nm,FCBGA2518,1,3.0,32,DDR4,4,2133 MHz,512 GB,yes,,,,,,,2018-Q1,1576,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Skylake-D (D-21xx),,Xeon D-2177NT,Intel Xeon D-2177NT Processor,14,,,28,1.90 GHz,3.00 GHz,,,19 MB,105W,,14 nm,FCBGA2518,1,3.0,32,DDR4,4,2667 MHz,512 GB,yes,,,,,,,2018-Q1,1850,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Skylake-D (D-21xx),,Xeon D-2183IT,Intel Xeon D-2183IT Processor,16,,,32,2.20 GHz,3.00 GHz,,,22 MB,100W,,14 nm,FCBGA2518,1,3.0,32,DDR4,4,2400 MHz,512 GB,yes,,,,,,,2018-Q1,2262,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Skylake-D (D-21xx),,Xeon D-2187NT,Intel Xeon D-2187NT Processor,16,,,32,2.00 GHz,3.00 GHz,,,22 MB,110W,,14 nm,FCBGA2518,1,3.0,32,DDR4,4,2667 MHz,512 GB,yes,,,,,,,2018-Q1,2550,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Ice Lake-D (D-27xx),,Xeon D-2712T,Intel Xeon D-2712T Processor,4,4,,8,1.90 GHz,3.00 GHz,,,15 MB,65W,,10 nm,FCBGA2579,1,4.0,32,DDR4,4,2667 MHz,1 TB,yes,,,,,,,2022-Q1,391,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Ice Lake-D (D-27xx),,Xeon D-2733NT,Intel Xeon D-2733NT Processor,8,8,,16,2.10 GHz,3.20 GHz,,,15 MB,80W,,10 nm,FCBGA2579,1,4.0,32,DDR4,4,2667 MHz,1 TB,yes,,,,,,,2022-Q1,914,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Ice Lake-D (D-27xx),,Xeon D-2738,Intel Xeon D-2738 Processor,8,8,,16,2.50 GHz,3.50 GHz,,,15 MB,88W,,10 nm,FCBGA2579,1,4.0,32,DDR4,4,2933 MHz,1 TB,yes,,,,,,,2022-Q1,784,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Ice Lake-D (D-27xx),,Xeon D-2745NX,Intel Xeon D-2745NX Processor,10,10,,20,2.40 GHz,3.50 GHz,,,17.5 MB,96W,,10 nm,FCBGA2579,1,4.0,32,DDR4,4,2667 MHz,1 TB,yes,,,,,,,2022-Q3,1359,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Ice Lake-D (D-27xx),,Xeon D-2752NTE,Intel Xeon D-2752NTE Processor,12,12,,24,1.90 GHz,3.00 GHz,,,20 MB,84W,,10 nm,FCBGA2579,1,4.0,32,DDR4,4,2667 MHz,1 TB,yes,,,,,,,2022-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Ice Lake-D (D-27xx),,Xeon D-2752TER,Intel Xeon D-2752TER Processor,12,12,,24,1.80 GHz,2.80 GHz,,,20 MB,77W,,10 nm,FCBGA2579,1,4.0,32,DDR4,4,2667 MHz,1 TB,yes,,,,,,,2022-Q1,1188,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Ice Lake-D (D-27xx),,Xeon D-2753NT,Intel Xeon D-2753NT Processor,12,12,,24,2.00 GHz,3.10 GHz,,,20 MB,87W,,10 nm,FCBGA2579,1,4.0,32,DDR4,4,2667 MHz,1 TB,yes,,,,,,,2022-Q1,1229,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Ice Lake-D (D-27xx),,Xeon D-2757NX,Intel Xeon D-2757NX Processor,12,12,,24,2.50 GHz,3.50 GHz,,,20 MB,107W,,10 nm,FCBGA2579,1,4.0,32,DDR4,4,2667 MHz,1 TB,yes,,,,,,,2022-Q3,,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Ice Lake-D (D-27xx),,Xeon D-2766NT,Intel Xeon D-2766NT Processor,14,14,,28,2.00 GHz,3.10 GHz,,,20 MB,97W,,10 nm,FCBGA2579,1,4.0,32,DDR4,4,2667 MHz,1 TB,yes,,,,,,,2022-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Ice Lake-D (D-27xx),,Xeon D-2775TE,Intel Xeon D-2775TE Processor,16,16,,32,2.00 GHz,3.10 GHz,,,25 MB,100W,,10 nm,FCBGA2579,1,4.0,32,DDR4,4,2933 MHz,1 TB,yes,,,,,,,2022-Q1,1961,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Ice Lake-D (D-27xx),,Xeon D-2776NT,Intel Xeon D-2776NT Processor,16,16,,32,2.10 GHz,3.20 GHz,,,25 MB,117W,,10 nm,FCBGA2579,1,4.0,32,DDR4,4,2933 MHz,1 TB,yes,,,,,,,2022-Q1,1961,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Ice Lake-D (D-27xx),,Xeon D-2777NX,Intel Xeon D-2777NX Processor,16,16,,32,2.20 GHz,3.30 GHz,,,25 MB,116W,,10 nm,FCBGA2579,1,4.0,32,DDR4,4,2667 MHz,1 TB,yes,,,,,,,2022-Q3,2353,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Ice Lake-D (D-27xx),,Xeon D-2779,Intel Xeon D-2779 Processor,16,16,,32,2.50 GHz,3.40 GHz,,,25 MB,126W,,10 nm,FCBGA2579,1,4.0,32,DDR4,4,3200 MHz,1 TB,yes,,,,,,,2022-Q1,1712,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Ice Lake-D (D-27xx),,Xeon D-2786NTE,Intel Xeon D-2786NTE Processor,18,18,,36,2.10 GHz,3.10 GHz,,,27.5 MB,118W,,10 nm,FCBGA2579,1,4.0,32,DDR4,4,2933 MHz,1 TB,yes,,,,,,,2022-Q1,2353,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Ice Lake-D (D-27xx),,Xeon D-2795NT,Intel Xeon D-2795NT Processor,20,20,,40,2.00 GHz,3.10 GHz,,,30 MB,110W,,10 nm,FCBGA2579,1,4.0,32,DDR4,4,2933 MHz,1 TB,yes,,,,,,,2022-Q1,2495,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Ice Lake-D (D-27xx),,Xeon D-2796NT,Intel Xeon D-2796NT Processor,20,20,,40,2.00 GHz,3.10 GHz,,,30 MB,120W,,10 nm,FCBGA2579,1,4.0,32,DDR4,4,2933 MHz,1 TB,yes,,,,,,,2022-Q1,2379,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Ice Lake-D (D-27xx),,Xeon D-2796TE,Intel Xeon D-2796TE Processor,20,20,,40,2.00 GHz,3.10 GHz,,,30 MB,118W,,10 nm,FCBGA2579,1,4.0,32,DDR4,4,2933 MHz,1 TB,yes,,,,,,,2022-Q1,2353,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Ice Lake-D (D-27xx),,Xeon D-2798NT,Intel Xeon D-2798NT Processor,20,20,,40,2.10 GHz,3.10 GHz,,,30 MB,125W,,10 nm,FCBGA2579,1,4.0,32,DDR4,4,3200 MHz,1 TB,yes,,,,,,,2022-Q1,2418,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Ice Lake-D (D-27xx),,Xeon D-2798NX,Intel Xeon D-2798NX Processor,20,20,,40,2.10 GHz,3.10 GHz,,,30 MB,126W,,10 nm,FCBGA2579,1,4.0,32,DDR4,4,2933 MHz,1 TB,yes,,,,,,,2022-Q3,2720,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Ice Lake-D (D-27xx),,Xeon D-2799,Intel Xeon D-2799 Processor,20,20,,40,2.40 GHz,3.40 GHz,,,30 MB,129W,,10 nm,FCBGA2579,1,4.0,32,DDR4,4,3200 MHz,1 TB,yes,,,,,,,2022-Q1,2209,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon D Processor,datacenter,Ice Lake-D (D-27xx),,Xeon D-2832NT,Intel Xeon D-2832NT Processor,8,,,16,2.10 GHz,3.20 GHz,,,15 MB,70W,,,FCBGA2579,1,4.0,32,DDR4,4,2667 MHz,1 TB,yes,,,,,,,2023-Q4,732,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Coffee Lake-E (E-21xx),,Xeon E-2124,Intel Xeon E-2124 Processor,4,,,4,3.30 GHz,4.30 GHz,4.30 GHz,,8 MB,71W,,14 nm,FCLGA1151,1,3.0,16,DDR4-2666,2,,128 GB,yes,,,,,,,2018-Q3,1858,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Coffee Lake-E (E-21xx),,Xeon E-2124G,Intel Xeon E-2124G Processor,4,,,4,3.40 GHz,4.50 GHz,4.50 GHz,,8 MB,71W,,14 nm,FCLGA1151,1,3.0,16,DDR4-2666,2,,128 GB,yes,,,Intel UHD Graphics P630,,1.15 GHz,,2018-Q3,245,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Coffee Lake-E (E-21xx),,Xeon E-2126G,Intel Xeon E-2126G Processor,6,,,6,3.30 GHz,4.50 GHz,4.50 GHz,,12 MB,80W,,14 nm,FCLGA1151,1,3.0,16,DDR4-2666,2,,128 GB,yes,,,Intel UHD Graphics P630,,1.15 GHz,,2018-Q3,286,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Coffee Lake-E (E-21xx),,Xeon E-2134,Intel Xeon E-2134 Processor,4,,,8,3.50 GHz,4.50 GHz,4.50 GHz,,8 MB,71W,,14 nm,FCLGA1151,1,3.0,16,DDR4-2666,2,,128 GB,yes,,,,,,,2018-Q3,1176,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Coffee Lake-E (E-21xx),,Xeon E-2136,Intel Xeon E-2136 Processor,6,,,12,3.30 GHz,4.50 GHz,4.50 GHz,,12 MB,80W,,14 nm,FCLGA1151,1,3.0,16,DDR4-2666,2,,128 GB,yes,,,,,,,2018-Q3,319,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Coffee Lake-E (E-21xx),,Xeon E-2144G,Intel Xeon E-2144G Processor,4,,,8,3.60 GHz,4.50 GHz,4.50 GHz,,8 MB,71W,,14 nm,FCLGA1151,1,3.0,16,DDR4-2666,2,,128 GB,yes,,,Intel UHD Graphics P630,,1.15 GHz,,2018-Q3,6478,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Coffee Lake-E (E-21xx),,Xeon E-2146G,Intel Xeon E-2146G Processor,6,,,12,3.50 GHz,4.50 GHz,4.50 GHz,,12 MB,80W,,14 nm,FCLGA1151,1,3.0,16,DDR4-2666,2,,128 GB,yes,,,Intel UHD Graphics P630,,1.15 GHz,,2018-Q3,2573,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Coffee Lake-E (E-21xx),,Xeon E-2174G,Intel Xeon E-2174G Processor,4,,,8,3.80 GHz,4.70 GHz,4.70 GHz,,8 MB,71W,,14 nm,FCLGA1151,1,3.0,16,DDR4-2666,2,,128 GB,yes,,,Intel UHD Graphics P630,,1.20 GHz,,2018-Q3,370,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Coffee Lake-E (E-21xx),,Xeon E-2176G,Intel Xeon E-2176G Processor,6,,,12,3.70 GHz,4.70 GHz,4.70 GHz,,12 MB,80W,,14 nm,FCLGA1151,1,3.0,16,DDR4-2666,2,,128 GB,yes,,,Intel UHD Graphics P630,,1.20 GHz,,2017-Q4,406,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Coffee Lake-E (E-21xx),,Xeon E-2186G,Intel Xeon E-2186G Processor,6,,,12,3.80 GHz,4.70 GHz,4.70 GHz,,12 MB,95W,,14 nm,FCLGA1151,1,3.0,16,DDR4-2666,2,,128 GB,yes,,,Intel UHD Graphics P630,,1.20 GHz,,2018-Q3,506,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Coffee Lake-E (E-21xx),,Xeon E-2224,Intel Xeon E-2224 Processor,4,,,4,3.40 GHz,4.60 GHz,4.60 GHz,,8 MB,71W,,14 nm,FCLGA1151,1,3.0,16,DDR4-2666,2,,128 GB,yes,,,,,,,2019-Q2,217,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Coffee Lake-E (E-21xx),,Xeon E-2224G,Intel Xeon E-2224G Processor,4,,,4,3.50 GHz,4.70 GHz,4.70 GHz,,8 MB,71W,,14 nm,FCLGA1151,1,3.0,16,DDR4-2666,2,,128 GB,yes,,,Intel UHD Graphics P630,,1.20 GHz,,2019-Q2,,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Coffee Lake-E (E-21xx),,Xeon E-2226G,Intel Xeon E-2226G Processor,6,,,6,3.40 GHz,4.70 GHz,4.70 GHz,,12 MB,80W,,14 nm,FCLGA1151,1,3.0,16,DDR4-2666,2,,128 GB,yes,,,Intel UHD Graphics P630,,1.20 GHz,,2019-Q2,286,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Coffee Lake-E (E-21xx),,Xeon E-2234,Intel Xeon E-2234 Processor,4,,,8,3.60 GHz,4.80 GHz,4.80 GHz,,8 MB,71W,,14 nm,FCLGA1151,1,3.0,16,DDR4-2666,2,,128 GB,yes,,,,,,,2019-Q2,1850,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Coffee Lake-E (E-21xx),,Xeon E-2236,Intel Xeon E-2236 Processor,6,,,12,3.40 GHz,4.80 GHz,4.80 GHz,,12 MB,80W,,14 nm,FCLGA1151,1,3.0,16,DDR4-2666,2,,128 GB,yes,,,,,,,2019-Q2,319,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Coffee Lake-E (E-21xx),,Xeon E-2244G,Intel Xeon E-2244G Processor,4,,,8,3.80 GHz,4.80 GHz,4.80 GHz,,8 MB,71W,,14 nm,FCLGA1151,1,3.0,16,DDR4-2666,2,,128 GB,yes,,,Intel UHD Graphics P630,,1.20 GHz,,2019-Q2,306,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Coffee Lake-E (E-21xx),,Xeon E-2246G,Intel Xeon E-2246G Processor,6,,,12,3.60 GHz,4.80 GHz,4.80 GHz,,12 MB,80W,,14 nm,FCLGA1151,1,3.0,16,DDR4-2666,2,,128 GB,yes,,,Intel UHD Graphics P630,,1.20 GHz,,2019-Q2,350,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Coffee Lake-E (E-21xx),,Xeon E-2274G,Intel Xeon E-2274G Processor,4,,,8,4.00 GHz,4.90 GHz,4.90 GHz,,8 MB,83W,,14 nm,FCLGA1151,1,3.0,16,DDR4-2666,2,,128 GB,yes,,,Intel UHD Graphics P630,,1.20 GHz,,2019-Q2,370,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Coffee Lake-E (E-21xx),,Xeon E-2276G,Intel Xeon E-2276G Processor,6,,,12,3.80 GHz,4.90 GHz,4.90 GHz,,12 MB,80W,,14 nm,FCLGA1151,1,3.0,16,DDR4-2666,2,,128 GB,yes,,,Intel UHD Graphics P630,,1.20 GHz,,2019-Q2,1495,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Coffee Lake-E (E-21xx),,Xeon E-2278G,Intel Xeon E-2278G Processor,8,,,16,3.40 GHz,5.00 GHz,5.00 GHz,,16 MB,80W,,14 nm,FCLGA1151,1,3.0,16,DDR4-2666,2,,128 GB,yes,,,Intel UHD Graphics P630,,1.20 GHz,,2019-Q2,494,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Coffee Lake-E (E-21xx),,Xeon E-2286G,Intel Xeon E-2286G Processor,6,,,12,4.00 GHz,4.90 GHz,4.90 GHz,,12 MB,95W,,14 nm,FCLGA1151,1,3.0,16,DDR4-2666,2,,128 GB,yes,,,Intel UHD Graphics P630,,1.20 GHz,,2019-Q2,1508,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Coffee Lake-E (E-21xx),,Xeon E-2288G,Intel Xeon E-2288G Processor,8,,,16,3.70 GHz,5.00 GHz,5.00 GHz,,16 MB,95W,,14 nm,FCLGA1151,1,3.0,16,DDR4-2666,2,,128 GB,yes,,,Intel UHD Graphics P630,,1.20 GHz,,2019-Q2,539,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Rocket Lake-E (E-23xx),,Xeon E-2314,Intel Xeon E-2314 Processor,4,,,4,2.80 GHz,4.50 GHz,4.50 GHz,,8 MB,65W,,14 nm,FCLGA1200,1,4.0,20,DDR4-3200,2,,128 GB,yes,,,,,,,2021-Q3,228,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Rocket Lake-E (E-23xx),,Xeon E-2324G,Intel Xeon E-2324G Processor,4,,,4,3.10 GHz,4.60 GHz,4.60 GHz,,8 MB,65W,,14 nm,FCLGA1200,1,4.0,20,DDR4-3200,2,,128 GB,yes,,,Intel UHD Graphics P750,,1.30 GHz,,2021-Q3,273,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Rocket Lake-E (E-23xx),,Xeon E-2334,Intel Xeon E-2334 Processor,4,,,8,3.40 GHz,4.80 GHz,4.80 GHz,,8 MB,65W,,14 nm,FCLGA1200,1,4.0,20,DDR4-3200,2,,128 GB,yes,,,,,,,2021-Q3,315,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Rocket Lake-E (E-23xx),,Xeon E-2336,Intel Xeon E-2336 Processor,6,,,12,2.90 GHz,4.80 GHz,4.80 GHz,,12 MB,65W,,14 nm,FCLGA1200,1,4.0,20,DDR4-3200,2,,128 GB,yes,,,,,,,2021-Q3,357,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Rocket Lake-E (E-23xx),,Xeon E-2356G,Intel Xeon E-2356G Processor,6,,,12,3.20 GHz,5.00 GHz,5.00 GHz,,12 MB,80W,,14 nm,FCLGA1200,1,4.0,20,DDR4-3200,2,,128 GB,yes,,,Intel UHD Graphics P750,,1.30 GHz,,2021-Q3,392,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Rocket Lake-E (E-23xx),,Xeon E-2374G,Intel Xeon E-2374G Processor,4,,,8,3.70 GHz,5.00 GHz,5.00 GHz,,8 MB,80W,,14 nm,FCLGA1200,1,4.0,20,DDR4-3200,2,,128 GB,yes,,,Intel UHD Graphics P750,,1.30 GHz,,2021-Q3,420,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Rocket Lake-E (E-23xx),,Xeon E-2378,Intel Xeon E-2378 Processor,8,,,16,2.60 GHz,4.80 GHz,4.80 GHz,,16 MB,65W,,14 nm,FCLGA1200,1,4.0,20,DDR4-3200,2,,128 GB,yes,,,,,,,2021-Q3,455,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Rocket Lake-E (E-23xx),,Xeon E-2378G,Intel Xeon E-2378G Processor,8,,,16,2.80 GHz,5.10 GHz,5.10 GHz,,16 MB,80W,,14 nm,FCLGA1200,1,4.0,20,DDR4-3200,2,,128 GB,yes,,,Intel UHD Graphics P750,,1.30 GHz,,2021-Q3,623,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Rocket Lake-E (E-23xx),,Xeon E-2386G,Intel Xeon E-2386G Processor,6,,,12,3.50 GHz,5.10 GHz,5.10 GHz,,12 MB,95W,,14 nm,FCLGA1200,1,4.0,20,DDR4-3200,2,,128 GB,yes,,,Intel UHD Graphics P750,,1.30 GHz,,2021-Q3,567,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon E Processor,datacenter,Rocket Lake-E (E-23xx),,Xeon E-2388G,Intel Xeon E-2388G Processor,8,,,16,3.20 GHz,5.10 GHz,5.10 GHz,,16 MB,95W,,14 nm,FCLGA1200,1,4.0,20,DDR4-3200,2,,128 GB,yes,,,Intel UHD Graphics P750,,1.30 GHz,,2021-Q3,679,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon Scalable Processors,datacenter,Skylake-SP,,Xeon Bronze 3104,Intel Xeon Bronze 3104 Processor,6,,,6,1.70 GHz,,,,8.25 MB,85W,,14 nm,FCLGA3647,2,3.0,48,DDR4-2133,6,2133 MHz,768 GB,yes,,2,,,,,2017-Q3,213,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Xeon,Intel Xeon Scalable Processors,datacenter,Skylake-SP,,Xeon Bronze 3106,Intel Xeon Bronze 3106 Processor,8,,,8,1.70 GHz,,,,11 MB,85W,,14 nm,FCLGA3647,2,3.0,48,DDR4-2133,6,2133 MHz,768 GB,yes,,2,,,,,2017-Q3,306,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon Scalable Processors,datacenter,Skylake-SP,,Xeon Gold 5115,Intel Xeon Gold 5115 Processor,10,,,20,2.40 GHz,3.20 GHz,,,13.75 MB,85W,,14 nm,FCLGA3647,4,3.0,48,DDR4-2400,6,2400 MHz,768 GB,yes,,2,,,,,2017-Q3,1221,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Xeon,Intel Xeon Scalable Processors,datacenter,Skylake-SP,,Xeon Gold 5118,Intel Xeon Gold 5118 Processor,12,,,24,2.30 GHz,3.20 GHz,,,16.5 MB,105W,,14 nm,FCLGA3647,4,3.0,48,DDR4-2400,6,2400 MHz,768 GB,yes,,2,,,,,2017-Q3,1273,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon Scalable Processors,datacenter,Skylake-SP,,Xeon Gold 5119T,Intel Xeon Gold 5119T Processor,14,,,28,1.90 GHz,3.20 GHz,,,19.25 MB,85W,,14 nm,FCLGA3647,4,3.0,48,DDR4-2400,6,2400 MHz,768 GB,yes,,2,,,,,2017-Q3,1555,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon Scalable Processors,datacenter,Skylake-SP,,Xeon Gold 5120,Intel Xeon Gold 5120 Processor,14,,,28,2.20 GHz,3.20 GHz,,,19.25 MB,105W,,14 nm,FCLGA3647,4,3.0,48,DDR4-2400,6,2400 MHz,768 GB,yes,,2,,,,,2017-Q3,1555,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Xeon,Intel Xeon Scalable Processors,datacenter,Skylake-SP,,Xeon Gold 5120T,Intel Xeon Gold 5120T Processor,14,,,28,2.20 GHz,3.20 GHz,,,19.25 MB,105W,,14 nm,FCLGA3647,4,3.0,48,DDR4-2400,6,2400 MHz,768 GB,yes,,2,,,,,2017-Q3,1727,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon Scalable Processors,datacenter,Skylake-SP,,Xeon Gold 5122,Intel Xeon Gold 5122 Processor,4,,,8,3.60 GHz,3.70 GHz,,,16.5 MB,105W,,14 nm,FCLGA3647,4,3.0,48,DDR4-2666,6,2666 MHz,768 GB,yes,,2,,,,,2017-Q3,1221,,https://ark.intel.com/,1,high,Discontinued
Intel,cpu,,Xeon,Intel Xeon Scalable Processors,datacenter,Skylake-SP,,Xeon Gold 6126,Intel Xeon Gold 6126 Processor,12,,,24,2.60 GHz,3.70 GHz,,,19.25 MB,125W,,14 nm,FCLGA3647,4,3.0,48,DDR4-2666,6,2666 MHz,768 GB,yes,,3,,,,,2017-Q3,1776,,https://ark.intel.com/,1,high,
Intel,cpu,,Xeon,Intel Xeon Scalable Processors,datacenter,Skylake-SP,,Xeon Gold 6126F,Intel Xeon Gold 6126F Processor,12,,,24,2.60 GHz,3.70 GHz,,,19.25 MB,135W,,14 nm,FCLGA3647,2,3.0,48,DDR4-2666,6,2666 MHz,768 GB,yes,,2,,,,,2017-Q3,1931,,https://ark.intel.com/,1,high,Discontinued
